Hour ID,Year,Quarter,Month,Day,Hour,Original Price,New Price
3941,2024,2,6,13,5,37.0,103.258
3942,2024,2,6,13,6,49.08,113.017
3943,2024,2,6,13,7,61.5,121.996
3944,2024,2,6,13,8,64.13,126.809
3945,2024,2,6,13,9,61.5,128.043
3946,2024,2,6,13,10,63.65,128.074
3947,2024,2,6,13,11,63.0,127.206
3948,2024,2,6,13,12,61.0,125.783
3949,2024,2,6,13,13,59.97,124.415
3950,2024,2,6,13,14,58.93,123.395
3951,2024,2,6,13,15,58.08,123.039
3952,2024,2,6,13,16,59.58,123.666
3953,2024,2,6,13,17,59.58,125.104
3954,2024,2,6,13,18,61.9,127.563
3955,2024,2,6,13,19,66.94,130.196
3956,2024,2,6,13,20,68.36,130.962
3957,2024,2,6,13,21,63.65,129.031
3958,2024,2,6,13,22,60.95,125.443
3959,2024,2,6,13,23,55.13,120.321
3960,2024,2,6,13,24,53.15,113.765
3961,2024,2,6,14,1,41.08,105.153
3962,2024,2,6,14,2,30.43,97.714
3963,2024,2,6,14,3,30.43,94.869
3964,2024,2,6,14,4,29.79,97.014
3965,2024,2,6,14,5,37.91,104.37
3966,2024,2,6,14,6,53.58,114.193
3967,2024,2,6,14,7,60.39,121.543
3968,2024,2,6,14,8,60.1,125.129
3969,2024,2,6,14,9,61.51,126.764
3970,2024,2,6,14,10,63.08,127.5
3971,2024,2,6,14,11,63.98,127.391
3972,2024,2,6,14,12,61.94,126.336
3973,2024,2,6,14,13,60.0,125.084
3974,2024,2,6,14,14,59.16,124.249
3975,2024,2,6,14,15,60.69,123.625
3976,2024,2,6,14,16,58.53,122.177
3977,2024,2,6,14,17,55.29,120.197
3978,2024,2,6,14,18,54.02,118.594
3979,2024,2,6,14,19,50.18,117.629
3980,2024,2,6,14,20,56.05,117.25
3981,2024,2,6,14,21,54.25,114.221
3982,2024,2,6,14,22,44.65,108.364
3983,2024,2,6,14,23,26.38,103.794
3984,2024,2,6,14,24,47.63,105.173
3985,2024,2,6,15,1,44.66,104.009
3986,2024,2,6,15,2,29.0,98.53
3987,2024,2,6,15,3,27.09,93.661
3988,2024,2,6,15,4,23.99,90.841
3989,2024,2,6,15,5,24.33,90.981
3990,2024,2,6,15,6,23.3,94.186
3991,2024,2,6,15,7,38.55,99.958
3992,2024,2,6,15,8,38.98,102.953
3993,2024,2,6,15,9,35.98,102.467
3994,2024,2,6,15,10,33.67,99.866
3995,2024,2,6,15,11,29.98,96.076
3996,2024,2,6,15,12,27.45,91.87
3997,2024,2,6,15,13,21.42,87.969
3998,2024,2,6,15,14,17.13,86.72
3999,2024,2,6,15,15,23.42,89.964
4000,2024,2,6,15,16,30.58,95.997
4001,2024,2,6,15,17,40.05,102.617
4002,2024,2,6,15,18,38.0,108.248
4003,2024,2,6,15,19,46.9,114.793
4004,2024,2,6,15,20,57.98,119.952
4005,2024,2,6,15,21,57.18,119.577
4006,2024,2,6,15,22,46.94,113.592
4007,2024,2,6,15,23,37.92,105.569
4008,2024,2,6,15,24,30.31,98.472
4009,2024,2,6,16,1,26.4,93.659
4010,2024,2,6,16,2,23.2,90.374
4011,2024,2,6,16,3,21.03,88.086
4012,2024,2,6,16,4,19.5,86.578
4013,2024,2,6,16,5,18.06,86.061
4014,2024,2,6,16,6,18.37,87.157
4015,2024,2,6,16,7,22.4,89.97
4016,2024,2,6,16,8,27.0,93.306
4017,2024,2,6,16,9,28.07,95.885
4018,2024,2,6,16,10,30.0,97.609
4019,2024,2,6,16,11,32.0,98.051
4020,2024,2,6,16,12,30.0,96.661
4021,2024,2,6,16,13,26.49,94.324
4022,2024,2,6,16,14,22.79,92.75
4023,2024,2,6,16,15,28.12,93.301
4024,2024,2,6,16,16,25.3,94.869
4025,2024,2,6,16,17,30.1,98.646
4026,2024,2,6,16,18,37.06,103.745
4027,2024,2,6,16,19,41.81,108.218
4028,2024,2,6,16,20,43.65,110.917
4029,2024,2,6,16,21,44.11,111.774
4030,2024,2,6,16,22,43.81,110.938
4031,2024,2,6,16,23,41.0,108.384
4032,2024,2,6,16,24,39.0,104.441
4033,2024,2,6,17,1,35.88,99.544
4034,2024,2,6,17,2,34.6,96.17
4035,2024,2,6,17,3,33.0,94.933
4036,2024,2,6,17,4,33.25,96.669
4037,2024,2,6,17,5,37.52,102.081
4038,2024,2,6,17,6,49.7,110.249
4039,2024,2,6,17,7,58.9,117.488
4040,2024,2,6,17,8,60.28,121.364
4041,2024,2,6,17,9,59.5,122.649
4042,2024,2,6,17,10,61.47,122.828
4043,2024,2,6,17,11,59.41,122.034
4044,2024,2,6,17,12,59.55,120.842
4045,2024,2,6,17,13,57.4,118.995
4046,2024,2,6,17,14,55.19,116.744
4047,2024,2,6,17,15,53.12,114.541
4048,2024,2,6,17,16,49.69,113.081
4049,2024,2,6,17,17,51.41,113.436
4050,2024,2,6,17,18,52.95,115.082
4051,2024,2,6,17,19,55.79,117.269
4052,2024,2,6,17,20,57.14,118.909
4053,2024,2,6,17,21,56.97,119.235
4054,2024,2,6,17,22,60.14,117.504
4055,2024,2,6,17,23,48.24,112.508
4056,2024,2,6,17,24,44.5,107.47
4057,2024,2,6,18,1,36.2,103.141
4058,2024,2,6,18,2,32.56,99.102
4059,2024,2,6,18,3,27.99,95.692
4060,2024,2,6,18,4,25.7,94.407
4061,2024,2,6,18,5,27.85,96.744
4062,2024,2,6,18,6,26.13,103.192
4063,2024,2,6,18,7,52.7,113.046
4064,2024,2,6,18,8,57.4,116.242
4065,2024,2,6,18,9,42.73,110.069
4066,2024,2,6,18,10,28.34,100.674
4067,2024,2,6,18,11,21.85,94.566
4068,2024,2,6,18,12,27.7,93.62
4069,2024,2,6,18,13,28.5,94.694
4070,2024,2,6,18,14,29.26,96.43
4071,2024,2,6,18,15,30.42,98.974
4072,2024,2,6,18,16,33.39,103.005
4073,2024,2,6,18,17,42.73,108.346
4074,2024,2,6,18,18,42.84,112.909
4075,2024,2,6,18,19,49.05,116.689
4076,2024,2,6,18,20,54.71,117.313
4077,2024,2,6,18,21,44.77,112.469
4078,2024,2,6,18,22,36.2,104.944
4079,2024,2,6,18,23,27.85,97.526
4080,2024,2,6,18,24,26.14,91.963
4081,2024,2,6,19,1,19.71,88.023
4082,2024,2,6,19,2,12.21,87.356
4083,2024,2,6,19,3,12.21,87.356
4084,2024,2,6,19,4,11.14,87.356
4085,2024,2,6,19,5,26.14,89.759
4086,2024,2,6,19,6,28.29,93.743
4087,2024,2,6,19,7,36.69,98.922
4088,2024,2,6,19,8,38.69,103.521
4089,2024,2,6,19,9,44.79,107.586
4090,2024,2,6,19,10,47.14,110.392
4091,2024,2,6,19,11,46.0,112.478
4092,2024,2,6,19,12,52.69,115.188
4093,2024,2,6,19,13,52.69,117.446
4094,2024,2,6,19,14,55.29,119.736
4095,2024,2,6,19,15,58.66,121.844
4096,2024,2,6,19,16,59.2,123.17
4097,2024,2,6,19,17,60.08,123.987
4098,2024,2,6,19,18,58.79,124.656
4099,2024,2,6,19,19,60.97,125.693
4100,2024,2,6,19,20,63.65,125.802
4101,2024,2,6,19,21,61.07,123.024
4102,2024,2,6,19,22,53.64,117.306
4103,2024,2,6,19,23,44.79,110.698
4104,2024,2,6,19,24,40.24,105.644
4105,2024,2,6,20,1,38.34,102.739
4106,2024,2,6,20,2,37.13,101.231
4107,2024,2,6,20,3,36.26,100.884
4108,2024,2,6,20,4,36.25,102.281
4109,2024,2,6,20,5,39.2,106.294
4110,2024,2,6,20,6,47.33,112.685
4111,2024,2,6,20,7,57.74,119.035
4112,2024,2,6,20,8,58.17,122.491
4113,2024,2,6,20,9,58.17,123.817
4114,2024,2,6,20,10,59.01,124.378
4115,2024,2,6,20,11,59.06,124.806
4116,2024,2,6,20,12,60.83,125.281
4117,2024,2,6,20,13,61.27,125.156
4118,2024,2,6,20,14,58.44,124.247
4119,2024,2,6,20,15,58.35,123.404
4120,2024,2,6,20,16,58.05,122.584
4121,2024,2,6,20,17,57.05,121.608
4122,2024,2,6,20,18,55.13,120.682
4123,2024,2,6,20,19,53.24,120.369
4124,2024,2,6,20,20,57.3,120.597
4125,2024,2,6,20,21,55.1,119.081
4126,2024,2,6,20,22,53.01,115.157
4127,2024,2,6,20,23,41.98,109.096
4128,2024,2,6,20,24,37.81,103.941
4129,2024,2,6,21,1,36.32,100.534
4130,2024,2,6,21,2,34.88,98.502
4131,2024,2,6,21,3,32.94,97.833
4132,2024,2,6,21,4,33.7,99.469
4133,2024,2,6,21,5,37.0,104.03
4134,2024,2,6,21,6,47.2,110.943
4135,2024,2,6,21,7,55.34,117.179
4136,2024,2,6,21,8,57.37,120.539
4137,2024,2,6,21,9,55.5,121.559
4138,2024,2,6,21,10,55.55,122.18
4139,2024,2,6,21,11,59.74,122.858
4140,2024,2,6,21,12,58.76,121.994
4141,2024,2,6,21,13,54.55,119.443
4142,2024,2,6,21,14,51.36,116.402
4143,2024,2,6,21,15,49.21,113.749
4144,2024,2,6,21,16,47.06,111.894
4145,2024,2,6,21,17,46.2,111.281
4146,2024,2,6,21,18,46.16,112.097
4147,2024,2,6,21,19,49.9,114.018
4148,2024,2,6,21,20,51.68,115.359
4149,2024,2,6,21,21,51.57,114.893
4150,2024,2,6,21,22,48.0,112.284
4151,2024,2,6,21,23,42.05,108.451
4152,2024,2,6,21,24,41.66,104.602
4153,2024,2,6,22,1,36.29,100.117
4154,2024,2,6,22,2,29.85,96.008
4155,2024,2,6,22,3,29.85,93.928
4156,2024,2,6,22,4,28.69,93.843
4157,2024,2,6,22,5,29.85,96.107
4158,2024,2,6,22,6,36.2,100.392
4159,2024,2,6,22,7,41.0,104.579
4160,2024,2,6,22,8,44.34,106.828
4161,2024,2,6,22,9,42.02,106.188
4162,2024,2,6,22,10,38.22,103.69
4163,2024,2,6,22,11,36.09,100.664
4164,2024,2,6,22,12,34.36,97.439
4165,2024,2,6,22,13,28.56,94.241
4166,2024,2,6,22,14,26.7,92.684
4167,2024,2,6,22,15,28.46,93.169
4168,2024,2,6,22,16,30.7,94.583
4169,2024,2,6,22,17,32.69,95.57
4170,2024,2,6,22,18,29.85,95.363
4171,2024,2,6,22,19,28.55,94.783
4172,2024,2,6,22,20,30.81,93.603
4173,2024,2,6,22,21,29.89,89.837
4174,2024,2,6,22,22,16.75,83.17
4175,2024,2,6,22,23,7.73,77.812
4176,2024,2,6,22,24,2.15,76.021
4177,2024,2,6,23,1,4.29,74.441
4178,2024,2,6,23,2,5.36,74.48
4179,2024,2,6,23,3,8.58,75.693
4180,2024,2,6,23,4,8.58,76.812
4181,2024,2,6,23,5,9.65,77.756
4182,2024,2,6,23,6,10.3,78.508
4183,2024,2,6,23,7,10.3,79.244
4184,2024,2,6,23,8,10.73,80.23
4185,2024,2,6,23,9,16.01,81.085
4186,2024,2,6,23,10,10.73,80.23
4187,2024,2,6,23,11,10.51,79.304
4188,2024,2,6,23,12,10.73,78.748
4189,2024,2,6,23,13,10.3,78.505
4190,2024,2,6,23,14,10.3,78.799
4191,2024,2,6,23,15,10.73,79.946
4192,2024,2,6,23,16,14.5,82.061
4193,2024,2,6,23,17,16.73,84.343
4194,2024,2,6,23,18,16.73,86.724
4195,2024,2,6,23,19,20.17,89.826
4196,2024,2,6,23,20,27.71,92.572
4197,2024,2,6,23,21,25.28,92.527
4198,2024,2,6,23,22,21.3,90.693
4199,2024,2,6,23,23,16.73,89.122
4200,2024,2,6,23,24,25.53,88.773
4201,2024,2,6,24,1,22.31,86.51
4202,2024,2,6,24,2,20.81,84.25
4203,2024,2,6,24,3,18.67,83.339
4204,2024,2,6,24,4,18.67,85.303
4205,2024,2,6,24,5,25.53,90.63
4206,2024,2,6,24,6,35.83,96.795
4207,2024,2,6,24,7,40.12,99.801
4208,2024,2,6,24,8,35.83,98.311
4209,2024,2,6,24,9,27.68,94.931
4210,2024,2,6,24,10,29.38,93.412
4211,2024,2,6,24,11,29.82,93.88
4212,2024,2,6,24,12,31.11,96.054
4213,2024,2,6,24,13,38.19,99.215
4214,2024,2,6,24,14,38.19,101.33
4215,2024,2,6,24,15,40.0,102.964
4216,2024,2,6,24,16,38.62,105.166
4217,2024,2,6,24,17,45.14,109.647
4218,2024,2,6,24,18,51.28,115.197
4219,2024,2,6,24,19,59.51,119.726
4220,2024,2,6,24,20,58.6,120.851
4221,2024,2,6,24,21,56.01,119.595
4222,2024,2,6,24,22,56.34,115.135
4223,2024,2,6,24,23,42.26,106.683
4224,2024,2,6,24,24,31.02,98.283
4225,2024,2,6,25,1,27.68,93.183
4226,2024,2,6,25,2,27.0,90.989
4227,2024,2,6,25,3,27.0,90.857
4228,2024,2,6,25,4,27.0,93.003
4229,2024,2,6,25,5,28.52,98.831
4230,2024,2,6,25,6,42.26,108.796
4231,2024,2,6,25,7,61.0,118.086
4232,2024,2,6,25,8,58.1,120.406
4233,2024,2,6,25,9,49.13,117.422
4234,2024,2,6,25,10,48.7,113.542
4235,2024,2,6,25,11,42.26,109.934
4236,2024,2,6,25,12,44.84,107.971
4237,2024,2,6,25,13,41.08,106.401
4238,2024,2,6,25,14,40.12,105.891
4239,2024,2,6,25,15,42.26,106.833
4240,2024,2,6,25,16,42.26,108.9
4241,2024,2,6,25,17,49.13,112.239
4242,2024,2,6,25,18,49.13,115.407
4243,2024,2,6,25,19,49.13,118.902
4244,2024,2,6,25,20,62.4,121.993
4245,2024,2,6,25,21,58.8,119.225
4246,2024,2,6,25,22,45.8,110.6
4247,2024,2,6,25,23,30.0,100.743
4248,2024,2,6,25,24,28.39,94.531
4249,2024,2,6,26,1,27.5,91.142
4250,2024,2,6,26,2,24.63,88.666
4251,2024,2,6,26,3,20.38,87.439
4252,2024,2,6,26,4,20.81,89.649
4253,2024,2,6,26,5,28.1,96.312
4254,2024,2,6,26,6,42.03,105.495
4255,2024,2,6,26,7,49.56,112.939
4256,2024,2,6,26,8,51.28,116.811
4257,2024,2,6,26,9,52.99,117.787
4258,2024,2,6,26,10,49.13,116.899
4259,2024,2,6,26,11,49.13,116.274
4260,2024,2,6,26,12,51.28,116.155
4261,2024,2,6,26,13,49.13,115.533
4262,2024,2,6,26,14,49.13,114.408
4263,2024,2,6,26,15,47.2,112.269
4264,2024,2,6,26,16,44.84,109.214
4265,2024,2,6,26,17,38.62,106.159
4266,2024,2,6,26,18,35.83,105.535
4267,2024,2,6,26,19,40.12,108.124
4268,2024,2,6,26,20,49.13,110.889
4269,2024,2,6,26,21,51.28,108.68
4270,2024,2,6,26,22,29.0,100.475
4271,2024,2,6,26,23,24.46,93.742
4272,2024,2,6,26,24,25.2,90.363
4273,2024,2,6,27,1,25.03,88.824
4274,2024,2,6,27,2,23.9,88.339
4275,2024,2,6,27,3,24.0,89.312
4276,2024,2,6,27,4,25.03,92.692
4277,2024,2,6,27,5,30.9,99.1
4278,2024,2,6,27,6,49.19,106.479
4279,2024,2,6,27,7,42.32,109.557
4280,2024,2,6,27,8,47.26,110.757
4281,2024,2,6,27,9,44.89,110.248
4282,2024,2,6,27,10,42.13,109.688
4283,2024,2,6,27,11,44.89,110.36
4284,2024,2,6,27,12,48.95,110.973
4285,2024,2,6,27,13,44.89,109.75
4286,2024,2,6,27,14,42.32,107.876
4287,2024,2,6,27,15,40.17,106.662
4288,2024,2,6,27,16,42.32,106.844
4289,2024,2,6,27,17,42.96,107.654
4290,2024,2,6,27,18,42.0,108.783
4291,2024,2,6,27,19,44.89,110.212
4292,2024,2,6,27,20,49.19,110.123
4293,2024,2,6,27,21,42.32,106.361
4294,2024,2,6,27,22,35.87,100.821
4295,2024,2,6,27,23,24.1,96.344
4296,2024,2,6,27,24,35.82,95.803
4297,2024,2,6,28,1,29.0,94.811
4298,2024,2,6,28,2,27.88,93.984
4299,2024,2,6,28,3,27.67,94.069
4300,2024,2,6,28,4,28.45,95.653
4301,2024,2,6,28,5,31.53,98.865
4302,2024,2,6,28,6,41.5,102.577
4303,2024,2,6,28,7,32.4,104.266
4304,2024,2,6,28,8,46.55,106.275
4305,2024,2,6,28,9,38.18,105.026
4306,2024,2,6,28,10,35.82,103.157
4307,2024,2,6,28,11,36.47,102.403
4308,2024,2,6,28,12,32.4,103.106
4309,2024,2,6,28,13,46.1,105.614
4310,2024,2,6,28,14,38.18,105.517
4311,2024,2,6,28,15,38.18,104.829
4312,2024,2,6,28,16,38.61,104.171
4313,2024,2,6,28,17,35.61,103.459
4314,2024,2,6,28,18,40.11,102.99
4315,2024,2,6,28,19,32.4,101.155
4316,2024,2,6,28,20,35.82,99.406
4317,2024,2,6,28,21,31.53,96.384
4318,2024,2,6,28,22,27.67,93.086
4319,2024,2,6,28,23,16.73,91.599
4320,2024,2,6,28,24,35.82,94.534
4321,2024,2,6,29,1,30.55,95.579
4322,2024,2,6,29,2,30.54,95.65
4323,2024,2,6,29,3,31.52,95.391
4324,2024,2,6,29,4,30.03,95.095
4325,2024,2,6,29,5,28.3,95.946
4326,2024,2,6,29,6,35.1,98.817
4327,2024,2,6,29,7,38.39,101.697
4328,2024,2,6,29,8,39.3,103.617
4329,2024,2,6,29,9,38.07,105.059
4330,2024,2,6,29,10,42.26,106.948
4331,2024,2,6,29,11,45.0,107.977
4332,2024,2,6,29,12,42.26,106.911
4333,2024,2,6,29,13,40.11,104.295
4334,2024,2,6,29,14,36.05,100.783
4335,2024,2,6,29,15,32.07,97.603
4336,2024,2,6,29,16,31.04,96.008
4337,2024,2,6,29,17,30.06,96.477
4338,2024,2,6,29,18,34.0,99.281
4339,2024,2,6,29,19,38.95,103.034
4340,2024,2,6,29,20,41.6,105.824
4341,2024,2,6,29,21,43.92,106.418
4342,2024,2,6,29,22,42.22,104.116
4343,2024,2,6,29,23,27.67,100.477
4344,2024,2,6,29,24,37.81,99.927
4345,2024,2,6,30,1,34.11,98.841
4346,2024,2,6,30,2,31.4,96.237
4347,2024,2,6,30,3,27.99,92.255
4348,2024,2,6,30,4,20.97,88.049
4349,2024,2,6,30,5,16.95,86.36
4350,2024,2,6,30,6,23.0,88.699
4351,2024,2,6,30,7,27.89,93.023
4352,2024,2,6,30,8,32.0,97.438
4353,2024,2,6,30,9,34.52,100.771
4354,2024,2,6,30,10,38.18,102.263
4355,2024,2,6,30,11,37.0,100.755
4356,2024,2,6,30,12,29.99,96.859
4357,2024,2,6,30,13,26.63,93.282
4358,2024,2,6,30,14,23.98,91.715
4359,2024,2,6,30,15,28.7,93.052
4360,2024,2,6,30,16,27.89,96.298
4361,2024,2,6,30,17,35.82,101.962
4362,2024,2,6,30,18,44.83,107.998
4363,2024,2,6,30,19,44.19,112.065
4364,2024,2,6,30,20,49.12,114.51
4365,2024,2,6,30,21,49.12,113.656
4366,2024,2,6,30,22,44.0,108.288
4367,2024,2,6,30,23,40.0,98.506
4368,2024,2,6,30,24,10.73,85.974
4369,2024,3,7,1,1,10.3,79.704
4370,2024,3,7,1,2,10.3,79.311
4371,2024,3,7,1,3,10.3,79.311
4372,2024,3,7,1,4,10.3,79.683
4373,2024,3,7,1,5,18.04,84.8
4374,2024,3,7,1,6,28.92,93.955
4375,2024,3,7,1,7,42.26,103.979
4376,2024,3,7,1,8,50.2,110.966
4377,2024,3,7,1,9,48.26,113.594
4378,2024,3,7,1,10,49.12,114.072
4379,2024,3,7,1,11,48.16,113.574
4380,2024,3,7,1,12,49.12,112.625
4381,2024,3,7,1,13,47.85,110.632
4382,2024,3,7,1,14,40.11,107.797
4383,2024,3,7,1,15,44.19,105.843
4384,2024,3,7,1,16,40.11,103.103
4385,2024,3,7,1,17,33.52,100.556
4386,2024,3,7,1,18,34.69,100.489
4387,2024,3,7,1,19,36.0,102.451
4388,2024,3,7,1,20,44.19,104.493
4389,2024,3,7,1,21,42.73,102.513
4390,2024,3,7,1,22,31.53,96.408
4391,2024,3,7,1,23,18.66,90.589
4392,2024,3,7,1,24,27.67,88.89
4393,2024,3,7,2,1,23.38,87.515
4394,2024,3,7,2,2,20.38,85.748
4395,2024,3,7,2,3,18.66,84.68
4396,2024,3,7,2,4,16.73,85.981
4397,2024,3,7,2,5,23.0,91.247
4398,2024,3,7,2,6,38.18,98.767
4399,2024,3,7,2,7,35.82,104.528
4400,2024,3,7,2,8,44.19,109.873
4401,2024,3,7,2,9,49.1,113.385
4402,2024,3,7,2,10,49.12,113.907
4403,2024,3,7,2,11,44.19,111.943
4404,2024,3,7,2,12,44.62,109.152
4405,2024,3,7,2,13,38.61,105.388
4406,2024,3,7,2,14,35.82,101.918
4407,2024,3,7,2,15,32.99,99.173
4408,2024,3,7,2,16,32.99,97.433
4409,2024,3,7,2,17,28.7,96.739
4410,2024,3,7,2,18,29.6,98.635
4411,2024,3,7,2,19,36.0,102.569
4412,2024,3,7,2,20,44.8,104.901
4413,2024,3,7,2,21,38.18,101.365
4414,2024,3,7,2,22,27.89,93.538
4415,2024,3,7,2,23,12.44,85.759
4416,2024,3,7,2,24,18.67,82.663
4417,2024,3,7,3,1,14.6,81.508
4418,2024,3,7,3,2,14.6,81.508
4419,2024,3,7,3,3,14.6,81.508
4420,2024,3,7,3,4,12.45,81.899
4421,2024,3,7,3,5,23.91,86.454
4422,2024,3,7,3,6,23.4,93.607
4423,2024,3,7,3,7,44.22,103.355
4424,2024,3,7,3,8,49.15,109.594
4425,2024,3,7,3,9,47.01,111.194
4426,2024,3,7,3,10,44.86,110.69
4427,2024,3,7,3,11,44.22,110.539
4428,2024,3,7,3,12,47.7,111.478
4429,2024,3,7,3,13,49.15,112.032
4430,2024,3,7,3,14,49.37,111.057
4431,2024,3,7,3,15,42.28,108.635
4432,2024,3,7,3,16,42.93,107.266
4433,2024,3,7,3,17,42.69,107.207
4434,2024,3,7,3,18,44.5,108.482
4435,2024,3,7,3,19,40.14,110.71
4436,2024,3,7,3,20,59.48,113.634
4437,2024,3,7,3,21,43.9,110.536
4438,2024,3,7,3,22,44.22,104.651
4439,2024,3,7,3,23,27.95,96.685
4440,2024,3,7,3,24,27.07,91.025
4441,2024,3,7,4,1,20.82,87.426
4442,2024,3,7,4,2,19.32,85.799
4443,2024,3,7,4,3,20.39,85.826
4444,2024,3,7,4,4,18.67,87.087
4445,2024,3,7,4,5,27.69,90.105
4446,2024,3,7,4,6,20.82,93.364
4447,2024,3,7,4,7,33.1,99.308
4448,2024,3,7,4,8,44.06,104.219
4449,2024,3,7,4,9,38.21,104.544
4450,2024,3,7,4,10,33.5,102.953
4451,2024,3,7,4,11,35.76,102.159
4452,2024,3,7,4,12,36.02,101.799
4453,2024,3,7,4,13,35.85,101.49
4454,2024,3,7,4,14,33.38,101.446
4455,2024,3,7,4,15,36.02,102.623
4456,2024,3,7,4,16,39.52,104.286
4457,2024,3,7,4,17,39.52,105.475
4458,2024,3,7,4,18,38.21,106.843
4459,2024,3,7,4,19,39.52,109.466
4460,2024,3,7,4,20,53.02,112.165
4461,2024,3,7,4,21,42.29,110.192
4462,2024,3,7,4,22,42.3,106.031
4463,2024,3,7,4,23,27.69,100.644
4464,2024,3,7,4,24,35.83,97.637
4465,2024,3,7,5,1,28.5,94.042
4466,2024,3,7,5,2,27.3,91.461
4467,2024,3,7,5,3,25.53,90.479
4468,2024,3,7,5,4,24.1,92.046
4469,2024,3,7,5,5,35.0,96.688
4470,2024,3,7,5,6,35.0,101.508
4471,2024,3,7,5,7,43.34,106.449
4472,2024,3,7,5,8,46.99,109.468
4473,2024,3,7,5,9,45.03,109.941
4474,2024,3,7,5,10,44.2,109.288
4475,2024,3,7,5,11,43.34,108.546
4476,2024,3,7,5,12,43.62,108.188
4477,2024,3,7,5,13,43.98,108.005
4478,2024,3,7,5,14,43.34,107.747
4479,2024,3,7,5,15,42.48,107.662
4480,2024,3,7,5,16,43.98,108.117
4481,2024,3,7,5,17,44.1,108.82
4482,2024,3,7,5,18,44.2,109.87
4483,2024,3,7,5,19,46.6,111.168
4484,2024,3,7,5,20,49.13,111.471
4485,2024,3,7,5,21,43.34,109.494
4486,2024,3,7,5,22,43.34,106.136
4487,2024,3,7,5,23,37.0,100.665
4488,2024,3,7,5,24,28.0,94.081
4489,2024,3,7,6,1,24.0,88.241
4490,2024,3,7,6,2,19.31,83.45
4491,2024,3,7,6,3,14.38,80.566
4492,2024,3,7,6,4,10.73,81.111
4493,2024,3,7,6,5,19.31,87.864
4494,2024,3,7,6,6,39.7,98.025
4495,2024,3,7,6,7,40.78,105.037
4496,2024,3,7,6,8,45.07,108.817
4497,2024,3,7,6,9,44.21,109.827
4498,2024,3,7,6,10,44.3,109.575
4499,2024,3,7,6,11,43.4,108.756
4500,2024,3,7,6,12,44.21,107.586
4501,2024,3,7,6,13,41.07,105.722
4502,2024,3,7,6,14,38.42,104.248
4503,2024,3,7,6,15,38.63,104.389
4504,2024,3,7,6,16,42.0,106.346
4505,2024,3,7,6,17,43.35,109.357
4506,2024,3,7,6,18,47.1,113.113
4507,2024,3,7,6,19,51.51,116.096
4508,2024,3,7,6,20,53.54,115.576
4509,2024,3,7,6,21,51.29,109.031
4510,2024,3,7,6,22,29.62,96.708
4511,2024,3,7,6,23,10.73,85.906
4512,2024,3,7,6,24,22.54,81.637
4513,2024,3,7,7,1,10.73,78.536
4514,2024,3,7,7,2,4.44,76.938
4515,2024,3,7,7,3,4.29,76.938
4516,2024,3,7,7,4,1.29,76.938
4517,2024,3,7,7,5,4.29,78.666
4518,2024,3,7,7,6,18.0,84.826
4519,2024,3,7,7,7,27.69,91.314
4520,2024,3,7,7,8,27.9,94.765
4521,2024,3,7,7,9,27.9,95.758
4522,2024,3,7,7,10,27.4,95.571
4523,2024,3,7,7,11,27.4,95.189
4524,2024,3,7,7,12,27.9,94.992
4525,2024,3,7,7,13,27.69,95.14
4526,2024,3,7,7,14,27.9,96.263
4527,2024,3,7,7,15,30.4,99.107
4528,2024,3,7,7,16,35.85,103.623
4529,2024,3,7,7,17,42.01,108.619
4530,2024,3,7,7,18,44.22,112.694
4531,2024,3,7,7,19,56.47,115.407
4532,2024,3,7,7,20,58.08,115.407
4533,2024,3,7,7,21,58.3,114.903
4534,2024,3,7,7,22,39.07,108.349
4535,2024,3,7,7,23,27.9,101.161
4536,2024,3,7,7,24,31.96,97.04
4537,2024,3,7,8,1,29.62,93.995
4538,2024,3,7,8,2,29.09,92.518
4539,2024,3,7,8,3,28.06,93.082
4540,2024,3,7,8,4,29.62,97.084
4541,2024,3,7,8,5,38.64,105.256
4542,2024,3,7,8,6,53.2,115.218
4543,2024,3,7,8,7,60.52,122.326
4544,2024,3,7,8,8,61.56,124.276
4545,2024,3,7,8,9,59.67,121.309
4546,2024,3,7,8,10,47.01,115.304
4547,2024,3,7,8,11,44.2,110.853
4548,2024,3,7,8,12,45.6,108.612
4549,2024,3,7,8,13,43.36,106.933
4550,2024,3,7,8,14,41.43,105.513
4551,2024,3,7,8,15,40.14,104.83
4552,2024,3,7,8,16,41.43,105.632
4553,2024,3,7,8,17,42.28,108.331
4554,2024,3,7,8,18,44.22,113.491
4555,2024,3,7,8,19,59.67,119.98
4556,2024,3,7,8,20,60.89,121.748
4557,2024,3,7,8,21,59.67,116.786
4558,2024,3,7,8,22,34.05,106.585
4559,2024,3,7,8,23,31.98,99.872
4560,2024,3,7,8,24,35.67,97.192
4561,2024,3,7,9,1,31.77,95.556
4562,2024,3,7,9,2,29.06,94.803
4563,2024,3,7,9,3,31.77,95.962
4564,2024,3,7,9,4,31.77,99.291
4565,2024,3,7,9,5,39.9,105.832
4566,2024,3,7,9,6,48.68,114.081
4567,2024,3,7,9,7,60.3,121.574
4568,2024,3,7,9,8,61.4,125.423
4569,2024,3,7,9,9,60.35,126.438
4570,2024,3,7,9,10,60.03,126.38
4571,2024,3,7,9,11,61.62,125.897
4572,2024,3,7,9,12,61.02,124.261
4573,2024,3,7,9,13,55.81,121.443
4574,2024,3,7,9,14,53.02,119.145
